"Story","Title","Result","Date","Stability","Duration (s)"
"Employee payroll test","Test1","IGNORED","2016-10-08T15:54:57.809+05:00","0.0","0.0"
"Employee payroll test","Test2","IGNORED","2016-10-08T15:54:58.121+05:00","0.0","0.0"
"Employee payroll test","Verify login into site","SUCCESS","2016-10-08T15:54:22.145+05:00","0.0","35.62"
"Employee payroll test","Verify login page is appearing","IGNORED","2016-10-08T15:54:58.121+05:00","0.0","0.0"
